Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,AMD,R7 260X,174,19.8,33535,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-22-20G,Sapphire,SAPPHIRE R7 260X 2GB OC 2x DVI,174,19.8,33535,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-06-20G,Sapphire,SAPPHIRE R7 260X 2GB OC,174,19.8,33535,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7260XCNF4,XFX,XFX 260X 2GB,174,19.8,33535,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7 260X 2GD5 OC,MSI,MSI R7 260X 2GB OC,174,19.8,33535,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,,Nvidia,GTX 680M,175,19.6,1180,https://gpu.userbenchmark.com/SpeedTest/8687/NVIDIA-GeForce-GTX-680M
GPU,,Nvidia,GeForce MX350,176,19.5,1992,https://gpu.userbenchmark.com/SpeedTest/1069350/NVIDIA-GeForce-MX350
GPU,,AMD,HD 5870,177,19.5,10434,https://gpu.userbenchmark.com/SpeedTest/7681/AMD-Radeon-HD-5800
GPU,,AMD,HD 7850,178,19.2,52279,https://gpu.userbenchmark.com/AMD-HD-7850/Rating/2182
GPU,,AMD,HD 6950,179,19.2,23710,https://gpu.userbenchmark.com/AMD-HD-6950/Rating/3152
GPU,,Nvidia,GTX 570,180,19.1,21326,https://gpu.userbenchmark.com/Nvidia-GTX-570/Rating/3156
GPU,,Nvidia,GTX 480,181,18.7,4098,https://gpu.userbenchmark.com/Nvidia-GTX-480/Rating/3157
GPU,,AMD,RX Vega 8 5000 (iGPU),182,18.3,26127,https://gpu.userbenchmark.com/SpeedTest/1415260/AMD-RadeonTM-Graphics
GPU,,Nvidia,GTX 750-Ti,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3753-KR,EVGA,EVGA GTX 750 Ti 2GB SC,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GTX750TI-OC-2GD5,Asus,ASUS GTX 750 Ti 2GB OC,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI-2GD5TLP,MSI,MSI GTX 750 Ti 2GB,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI TF 2GD5/OC,MSI,MSI GTX 750 Ti 2GB Gaming,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3751-KR,EVGA,EVGA GTX 750 Ti 2GB,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3757-KR,EVGA,EVGA GTX 750 Ti 2GB FTW,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC2-2GI,Gigabyte,Gigabyte GTX 750 Ti 2GB OC 2,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC-1GI,Gigabyte,Gigabyte GTX 750 Ti 2GB,183,18.3,279402,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,,Intel,Iris Xe,184,18.3,49486,https://gpu.userbenchmark.com/SpeedTest/1268515/IntelR-IrisR-Xe-Graphics
GPU,,Nvidia,GTX 560 Ti (448 Core LE),185,18.1,2037,https://gpu.userbenchmark.com/SpeedTest/8215/NVIDIA-GeForce-GTX-560-Ti
GPU,,Nvidia,GTX 650 Ti Boost,186,18,12977,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti-Boost/Rating/2190
GPU,,Nvidia,GTX 960M,187,17.6,66520,https://gpu.userbenchmark.com/SpeedTest/27242/NVIDIA-GeForce-GTX-960M
GPU,,AMD,R7 360,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7 360 2GD5 OC,MSI,MSI R7 360 2G OC,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-00-20G,Sapphire,Sapphire R7 360 2GB OC,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-05-20G,Sapphire,Sapphire R7 360 2GB NITRO,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD,Gigabyte,Gigabyte R7 360 2GB,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD REV2.0,Gigabyte,Gigabyte R7 360 2GB V2,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7-360P-2SF5,XFX,XFX R7 360 2GB 360P,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7360-OC-2GD5-V2,Asus,Asus R7 360 2GB OC V2,188,17.5,24741,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,,Nvidia,Quadro K2200,189,17.3,12881,https://gpu.userbenchmark.com/Nvidia-Quadro-K2200/Rating/2839
GPU,,Nvidia,GTX 770M,190,17,4929,https://gpu.userbenchmark.com/SpeedTest/7724/NVIDIA-GeForce-GTX-770M
GPU,,Nvidia,GTX 560 Ti,191,17,37191,https://gpu.userbenchmark.com/Nvidia-GTX-560-Ti/Rating/2180
GPU,,AMD,Radeon HD 8950,192,16.8,521,https://gpu.userbenchmark.com/SpeedTest/8897/AMD-Radeon-HD-8950
GPU,,AMD,HD 5970 (Crossfire Disabled),193,16.6,1523,https://gpu.userbenchmark.com/SpeedTest/7906/AMD-Radeon-HD-5900
GPU,,AMD,FirePro M6100 (FireGL V),194,16.5,232,https://gpu.userbenchmark.com/SpeedTest/10287/AMD-FirePro-M6100-FireGL-V
GPU,,Nvidia,Quadro K5000M,195,16.4,325,https://gpu.userbenchmark.com/SpeedTest/11324/NVIDIA-Quadro-K5000M
GPU,,Nvidia,GTX 860M,196,16.4,18772,https://gpu.userbenchmark.com/SpeedTest/8647/NVIDIA-GeForce-GTX-860M
GPU,,AMD,RX Vega 11 (Ryzen iGPU),197,16.2,48512,https://gpu.userbenchmark.com/SpeedTest/401440/AMD-RadeonTM-RX-Vega-11-Graphics
GPU,,Nvidia,GTX 675MX,198,15.7,519,https://gpu.userbenchmark.com/SpeedTest/10174/NVIDIA-GeForce-GTX-675MX
GPU,,AMD,HD 5850,199,15.5,12886,https://gpu.userbenchmark.com/SpeedTest/7680/AMD-Radeon-HD-5800
GPU,,Nvidia,GTX 650-Ti,200,15.5,34452,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti/Rating/2189
GPU,,Nvidia,GTX 750,201,15.3,73005,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,01G-P4-2751-KR,EVGA,EVGA GTX 750 1GB Dual-Link,201,15.3,73005,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,01G-P4-2753-KR,EVGA,EVGA GTX 750 1GB Dual-Link SC,201,15.3,73005,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,,AMD,HD 6870,202,15.2,26314,https://gpu.userbenchmark.com/SpeedTest/7744/AMD-Radeon-HD-6800
GPU,,Nvidia,GTX 950M,203,15.1,38417,https://gpu.userbenchmark.com/SpeedTest/27713/NVIDIA-GeForce-GTX-950M
GPU,,Nvidia,GTX 850M,204,15.1,12798,https://gpu.userbenchmark.com/SpeedTest/9138/NVIDIA-GeForce-GTX-850M
GPU,,Nvidia,GeForce GTX 470,205,15.1,4959,https://gpu.userbenchmark.com/SpeedTest/7820/NVIDIA-GeForce-GTX-470
GPU,,Nvidia,MX150-0,206,14.6,21353,https://gpu.userbenchmark.com/SpeedTest/332822/NVIDIA-GeForce-MX150
GPU,,Nvidia,GeForce MX250,207,14.5,7383,https://gpu.userbenchmark.com/SpeedTest/762458/NVIDIA-GeForce-MX250
GPU,,Nvidia,GT 1030,208,14.5,142298,https://gpu.userbenchmark.com/SpeedTest/283726/NVIDIA-GeForce-GT-1030
GPU,,Nvidia,GTX 460 v2,209,14.4,651,https://gpu.userbenchmark.com/SpeedTest/9101/NVIDIA-GeForce-GTX-460-v2
GPU,,Nvidia,GTX 560 Ti-OEM,210,14.4,1328,https://gpu.userbenchmark.com/SpeedTest/9203/NVIDIA-GeForce-GTX-560-Ti
GPU,,Nvidia,GTX 560,211,14.2,21557,https://gpu.userbenchmark.com/Nvidia-GTX-560/Rating/3155
GPU,,Nvidia,GTX 765M,212,14.1,7168,https://gpu.userbenchmark.com/SpeedTest/7742/NVIDIA-GeForce-GTX-765M
GPU,,Nvidia,GeForce GTX 580M,213,13.9,337,https://gpu.userbenchmark.com/SpeedTest/7757/NVIDIA-GeForce-GTX-580M
GPU,,Nvidia,Quadro 6000,214,13.7,1305,https://gpu.userbenchmark.com/SpeedTest/7657/NVIDIA-Quadro-6000
GPU,,Nvidia,GTX 675M,215,13.6,924,https://gpu.userbenchmark.com/SpeedTest/8829/NVIDIA-GeForce-GTX-675M
GPU,,Nvidia,Quadro K1200,216,13.4,3125,https://gpu.userbenchmark.com/SpeedTest/28490/NVIDIA-Quadro-K1200
GPU,,Nvidia,Quadro K4000,217,13,9126,https://gpu.userbenchmark.com/SpeedTest/7730/NVIDIA-Quadro-K4000
GPU,,AMD,HD 5830,218,12.9,2571,https://gpu.userbenchmark.com/SpeedTest/8247/AMD-Radeon-HD-5800
GPU,,AMD,RX 550,219,12.8,15833,https://gpu.userbenchmark.com/AMD-RX-550/Rating/3925
GPU,,AMD,HD 7770,220,12.7,38400,https://gpu.userbenchmark.com/SpeedTest/7710/AMD-Radeon-HD-7700
GPU,,AMD,FirePro V7900 (FireGL V),221,12.7,495,https://gpu.userbenchmark.com/SpeedTest/9001/AMD-FirePro-V7900-FireGL-V
GPU,,AMD,RX Vega 8 4000 (iGPU),222,12.6,112467,https://gpu.userbenchmark.com/SpeedTest/1005641/AMD-RadeonTM-Graphics
GPU,,Nvidia,GTX 460,223,12.4,23432,https://gpu.userbenchmark.com/Nvidia-GTX-460/Rating/2167
GPU,,AMD,Radeon HD 8760,224,12.4,188,https://gpu.userbenchmark.com/SpeedTest/12506/AMD-Radeon-HD-8760
GPU,,Intel,Iris Pro 580 (Mobile Skylake),225,12.3,765,https://gpu.userbenchmark.com/SpeedTest/132950/IntelR-IrisTM-Pro-Graphics-580
GPU,,Nvidia,Quadro K4000M,226,12.2,675,https://gpu.userbenchmark.com/SpeedTest/8941/NVIDIA-Quadro-K4000M
GPU,,AMD,R7 250X,227,12.2,12318,https://gpu.userbenchmark.com/SpeedTest/8719/AMD-Radeon-R7-200
GPU,,Nvidia,GTX 670MX,228,12.1,2067,https://gpu.userbenchmark.com/SpeedTest/7874/NVIDIA-GeForce-GTX-670MX
GPU,,Nvidia,GeForce GTX 555,229,12,685,https://gpu.userbenchmark.com/SpeedTest/10555/NVIDIA-GeForce--GTX-555
GPU,,Nvidia,GTX 465,230,12,1348,https://gpu.userbenchmark.com/SpeedTest/8000/NVIDIA-GeForce-GTX-465
GPU,,AMD,HD 6850,231,11.7,27348,https://gpu.userbenchmark.com/SpeedTest/7743/AMD-Radeon-HD-6800
GPU,,Nvidia,GTX 760M,232,11.6,1625,https://gpu.userbenchmark.com/SpeedTest/9587/NVIDIA-GeForce-GTX-760M
GPU,,Nvidia,GeForce GTX 560 SE,233,11.5,1610,https://gpu.userbenchmark.com/SpeedTest/10488/NVIDIA-GeForce-GTX-560-SE
GPU,,Nvidia,GeForce GTX 485M,234,11.5,55,https://gpu.userbenchmark.com/SpeedTest/10025/NVIDIA-GeForce-GTX-485M
GPU,,Nvidia,Quadro K3100M,235,11.3,2388,https://gpu.userbenchmark.com/SpeedTest/8639/NVIDIA-Quadro-K3100M
GPU,,Nvidia,GeForce GTX 295 (SLI Disabled),236,11.2,1006,https://gpu.userbenchmark.com/SpeedTest/7987/NVIDIA-GeForce-GTX-295
GPU,,AMD,RX Vega 10 (Ryzen iGPU),237,11,506,https://gpu.userbenchmark.com/SpeedTest/432559/AMD-RadeonTM-Vega-10-Mobile-Graphics
GPU,,Nvidia,MX150-2,238,10.9,4849,https://gpu.userbenchmark.com/SpeedTest/309890/NVIDIA-GeForce-MX150
GPU,,Intel,Iris Plus G7,239,10.9,37986,https://gpu.userbenchmark.com/SpeedTest/888370/IntelR-IrisR-Plus-Graphics
GPU,,ATI,Radeon HD 5700,240,10.8,21,https://gpu.userbenchmark.com/SpeedTest/15646/ATI-Radeon-HD-5700-Series
GPU,,Nvidia,Quadro K620,241,10.8,14301,https://gpu.userbenchmark.com/Nvidia-Quadro-K620/Rating/2840
GPU,,AMD,RX Vega 8 (Ryzen iGPU),242,10.6,81447,https://gpu.userbenchmark.com/SpeedTest/441833/AMD-RadeonTM-Vega-8-Graphics
GPU,,AMD,HD 5770,243,10.5,34093,https://gpu.userbenchmark.com/SpeedTest/7752/AMD-Radeon-HD-5700
GPU,,Nvidia,GTX 670M,244,10.4,2793,https://gpu.userbenchmark.com/SpeedTest/7956/NVIDIA-GeForce-GTX-670M
GPU,,AMD,R9 M370X,245,10.4,991,https://gpu.userbenchmark.com/SpeedTest/30774/AMD-Radeon-R9-M370X
GPU,,Nvidia,GeForce MX230,246,10.4,5099,https://gpu.userbenchmark.com/SpeedTest/746237/NVIDIA-GeForce-MX230
GPU,,Nvidia,GTX 460 SE,247,10.4,3095,https://gpu.userbenchmark.com/SpeedTest/7703/NVIDIA-GeForce-GTX-460-SE
GPU,,AMD,HD 6790,248,10.3,3707,https://gpu.userbenchmark.com/SpeedTest/8056/AMD-Radeon-HD-6700
GPU,,AMD,Radeon HD 6770,249,10.3,16550,https://gpu.userbenchmark.com/SpeedTest/7704/AMD-Radeon-HD-6700
GPU,,AMD,HD 6970M,250,10.1,1393,https://gpu.userbenchmark.com/SpeedTest/8552/AMD-Radeon-HD-6900M
GPU,,ATI,HD 4890,251,10.1,127,https://gpu.userbenchmark.com/SpeedTest/7789/ATI-Radeon-HD-4800
GPU,,AMD,FirePro M6000,252,10.1,231,https://gpu.userbenchmark.com/SpeedTest/7770/AMD-ATI-FirePro-M6000-FireGL-V-Mobility-Pro-Graphics
GPU,,Asus,EAH6770,253,10.1,103,https://gpu.userbenchmark.com/SpeedTest/7880/ASUS-EAH6770
GPU,,Nvidia,GTX 745 (OEM),254,10,23609,https://gpu.userbenchmark.com/Nvidia-GTX-745-OEM/Rating/2638
GPU,,Nvidia,MX130,255,10,12323,https://gpu.userbenchmark.com/SpeedTest/439531/NVIDIA-GeForce-MX130
GPU,,Nvidia,GeForce GTX 645,256,9.88,4289,https://gpu.userbenchmark.com/SpeedTest/8982/NVIDIA-GeForce-GTX-645
GPU,,Nvidia,Quadro 5000,257,9.88,2559,https://gpu.userbenchmark.com/SpeedTest/9708/NVIDIA-Quadro-5000
GPU,,Nvidia,940MX,258,9.84,34387,https://gpu.userbenchmark.com/SpeedTest/88506/NVIDIA-GeForce-940MX
GPU,,AMD,Radeon 540,259,9.78,155,https://gpu.userbenchmark.com/SpeedTest/316090/RadeonTM-540-Graphics
GPU,,Nvidia,GTX 940M,260,9.76,13343,https://gpu.userbenchmark.com/SpeedTest/28796/NVIDIA-GeForce-940M
GPU,,Nvidia,GeForce GTX 285,261,9.72,2499,https://gpu.userbenchmark.com/SpeedTest/7733/NVIDIA-GeForce-GTX-285
GPU,,Nvidia,GeForce GTX 570M,262,9.72,595,https://gpu.userbenchmark.com/SpeedTest/10161/NVIDIA-GeForce-GTX-570M
GPU,,Nvidia,GeForce GT 755M,263,9.65,3195,https://gpu.userbenchmark.com/SpeedTest/7727/NVIDIA-GeForce-GT-755M
GPU,,AMD,FirePro M5100 (FireGL V),264,9.58,324,https://gpu.userbenchmark.com/SpeedTest/12267/AMD-FirePro-M5100-FireGL-V
GPU,,AMD,FirePro M8900,265,9.52,187,https://gpu.userbenchmark.com/SpeedTest/9032/AMD-ATI-FirePro-M8900-FireGL-Mobility-Pro-Graphics
GPU,,Intel,Iris Pro HD 6200 (Desktop),266,9.51,1098,https://gpu.userbenchmark.com/SpeedTest/30277/IntelR-IrisTM-Pro-Graphics-6200
GPU,,Nvidia,GeForce 840M,267,9.44,19260,https://gpu.userbenchmark.com/SpeedTest/8643/NVIDIA-GeForce-840M
GPU,,Nvidia,GTX 275,268,9.36,2831,https://gpu.userbenchmark.com/Nvidia-GTX-275/Rating/3261
GPU,,AMD,Radeon HD 7800M,269,9.06,454,https://gpu.userbenchmark.com/SpeedTest/10077/AMD-Radeon-HD-7800M
GPU,,Nvidia,GTX 550-Ti,270,9.06,49681,https://gpu.userbenchmark.com/Nvidia-GTX-550-Ti/Rating/3161
GPU,,Intel, Iris Plus 650 (Mobile Kaby Lake),271,9.01,1519,https://gpu.userbenchmark.com/SpeedTest/367939/IntelR-IrisR-Plus-Graphics-650
GPU,,ATI,HD 4870,272,8.8,22837,https://gpu.userbenchmark.com/SpeedTest/7788/ATI-Radeon-HD-4800
GPU,,Nvidia,GeForce GTX 280,273,8.72,1328,https://gpu.userbenchmark.com/SpeedTest/8413/NVIDIA-GeForce-GTX-280
GPU,,Nvidia,GTX 650,274,8.68,68605,https://gpu.userbenchmark.com/Nvidia-GTX-650/Rating/3154
GPU,,ATI,FirePro V5800 (FireGL V),275,8.66,404,https://gpu.userbenchmark.com/SpeedTest/12336/ATI-FirePro-V5800-FireGL-V
GPU,,Nvidia,930MX,276,8.59,6575,https://gpu.userbenchmark.com/SpeedTest/155423/NVIDIA-GeForce-930MX
GPU,,AMD,Mobility Radeon HD 5870,277,8.54,2932,https://gpu.userbenchmark.com/SpeedTest/8764/AMD-Mobility-Radeon-HD-5800
GPU,,Intel,Iris 550 (Mobile Skylake),278,8.54,703,https://gpu.userbenchmark.com/SpeedTest/129148/IntelR-IrisTM-Graphics-550
GPU,,Nvidia,Quadro FX 5800,279,8.41,670,https://gpu.userbenchmark.com/SpeedTest/10447/NVIDIA-Quadro-FX-5800
GPU,,Nvidia,GeForce GT 750M,280,8.37,13057,https://gpu.userbenchmark.com/SpeedTest/7928/NVIDIA-GeForce-GT-750M
GPU,,Nvidia,GeForce GTX 480M,281,8.36,28,https://gpu.userbenchmark.com/SpeedTest/20276/NVIDIA-GeForce-GTX-480M
GPU,,AMD,R7 250,282,8.29,23638,https://gpu.userbenchmark.com/SpeedTest/8217/AMD-Radeon-R7-200
GPU,,Nvidia,Quadro 4000M,283,8.25,1049,https://gpu.userbenchmark.com/SpeedTest/11532/NVIDIA-Quadro-4000M
GPU,,AMD,HD 5750,284,8.11,12715,https://gpu.userbenchmark.com/SpeedTest/7753/AMD-Radeon-HD-5700
GPU,,Nvidia,GeForce GT 740,285,8.03,28867,https://gpu.userbenchmark.com/SpeedTest/13294/NVIDIA-GeForce-GT-740
GPU,,AMD,R7 250E,286,8.02,9634,https://gpu.userbenchmark.com/SpeedTest/8884/AMD-Radeon-R7-200
GPU,,Intel,Iris Plus 640 (Mobile Kaby Lake),287,8.02,7568,https://gpu.userbenchmark.com/SpeedTest/262015/IntelR-IrisTM-Plus-Graphics-640
GPU,,ATI,Radeon HD 4850,288,7.92,996,https://gpu.userbenchmark.com/SpeedTest/7790/ATI-Radeon-HD-4800
GPU,,Nvidia,Quadro K3000M,289,7.91,2303,https://gpu.userbenchmark.com/SpeedTest/8326/NVIDIA-Quadro-K3000M
GPU,,AMD,Radeon HD 6700,290,7.89,3674,https://gpu.userbenchmark.com/SpeedTest/9272/AMD-Radeon-HD-6700
GPU,,ATI,Radeon HD 4850-X2,291,7.85,94,https://gpu.userbenchmark.com/SpeedTest/11246/ATI-Radeon-HD-4850-X2
GPU,,AMD,HD 7750,292,7.75,22569,https://gpu.userbenchmark.com/SpeedTest/7709/AMD-Radeon-HD-7700
GPU,,Nvidia,GeForce 9800 GTX,293,7.69,3770,https://gpu.userbenchmark.com/SpeedTest/8342/NVIDIA-GeForce-9800-GTX9800-GTX-
GPU,,Intel,UHD Graphics 750,294,7.62,5634,https://gpu.userbenchmark.com/SpeedTest/1498842/IntelR-UHD-Graphics-750
GPU,,Intel,Iris Plus G4,295,7.62,7077,https://gpu.userbenchmark.com/SpeedTest/921079/IntelR-IrisR-Plus-Graphics
GPU,,Nvidia,Quadro K2000,296,7.59,11036,https://gpu.userbenchmark.com/SpeedTest/8356/NVIDIA-Quadro-K2000
GPU,,Nvidia,GTX 660M,297,7.58,6695,https://gpu.userbenchmark.com/SpeedTest/7749/NVIDIA-GeForce-GTX-660M
GPU,,Nvidia,GeForce GTS 450,298,7.56,24665,https://gpu.userbenchmark.com/SpeedTest/7762/NVIDIA-GeForce-GTS-450
GPU,,Nvidia,GTX 260,299,7.56,11660,https://gpu.userbenchmark.com/Nvidia-GTX-260/Rating/3160
GPU,,Nvidia,GeForce GT 745M,300,7.56,731,https://gpu.userbenchmark.com/SpeedTest/8211/NVIDIA-GeForce-GT-745M
GPU,,Nvidia,GeForce GTX 560M,301,7.51,5829,https://gpu.userbenchmark.com/SpeedTest/7964/NVIDIA-GeForce-GTX-560M
GPU,,Nvidia,Quadro K2100M,302,7.43,6192,https://gpu.userbenchmark.com/SpeedTest/7811/NVIDIA-Quadro-K2100M
GPU,,AMD,RX Vega 6 (Ryzen iGPU),303,7.41,2106,https://gpu.userbenchmark.com/SpeedTest/511817/AMD-RadeonTM-Vega-6-Graphics
GPU,,ATI,Radeon HD 4800,304,7.32,118,https://gpu.userbenchmark.com/SpeedTest/8124/ATI-Radeon-HD-4800
GPU,,AMD,Radeon HD 7700M,305,7.17,618,https://gpu.userbenchmark.com/SpeedTest/11261/AMD-Radeon-HD-7700M
GPU,,ATI,Radeon HD 4770,306,7.15,1458,https://gpu.userbenchmark.com/SpeedTest/8796/ATI-Radeon-HD-4770
GPU,,Nvidia,GeForce GTS 250,307,7.14,15722,https://gpu.userbenchmark.com/SpeedTest/7741/NVIDIA-GeForce-GTS-250
GPU,,Intel,Iris 540 (Mobile Skylake),308,7.08,4559,https://gpu.userbenchmark.com/SpeedTest/37386/IntelR-IrisTM-Graphics-540
GPU,,Nvidia,GeForce 8800 GTS-512,309,7.08,1246,https://gpu.userbenchmark.com/SpeedTest/8016/NVIDIA-GeForce-8800-GTS-512
GPU,,AMD,FirePro M4000,310,7.02,1338,https://gpu.userbenchmark.com/SpeedTest/8394/AMD-FirePro-M4000
GPU,,AMD,Mobility Radeon HD 5850,311,6.93,1205,https://gpu.userbenchmark.com/SpeedTest/8789/AMD-Mobility-Radeon-HD-5800
GPU,,Nvidia,GeForce GT 640,312,6.92,32979,https://gpu.userbenchmark.com/SpeedTest/7731/NVIDIA-GeForce-GT-640
GPU,,Nvidia,Quadro FX 3800M,313,6.91,353,https://gpu.userbenchmark.com/SpeedTest/9394/NVIDIA-Quadro-FX-3800M
GPU,,Nvidia,GeForce GT 650M,314,6.86,11944,https://gpu.userbenchmark.com/SpeedTest/7754/NVIDIA-GeForce-GT-650M
GPU,,Nvidia,GeForce GTX 460M,315,6.83,3338,https://gpu.userbenchmark.com/SpeedTest/8234/NVIDIA-GeForce-GTX-460M
GPU,,Nvidia,GeForce 830M,316,6.76,1153,https://gpu.userbenchmark.com/SpeedTest/25102/NVIDIA-GeForce-830M
GPU,,Nvidia,Quadro 4000,317,6.75,12338,https://gpu.userbenchmark.com/SpeedTest/7693/NVIDIA-Quadro-4000
GPU,,AMD,Radeon R7 Graphics,318,6.59,23061,https://gpu.userbenchmark.com/SpeedTest/8791/AMD-RadeonTM-R7-Graphics
GPU,,Nvidia,Quadro FX 3800,319,6.56,2659,https://gpu.userbenchmark.com/SpeedTest/7804/NVIDIA-Quadro-FX-3800
GPU,,ATI,FirePro M7740,320,6.54,196,https://gpu.userbenchmark.com/SpeedTest/8759/ATI-FirePro-M7740
GPU,,Nvidia,GeForce GTS 240,321,6.5,980,https://gpu.userbenchmark.com/SpeedTest/8940/NVIDIA-GeForce-GTS-240
GPU,,Nvidia,GeForce GTX 285M,322,6.48,125,https://gpu.userbenchmark.com/SpeedTest/10715/NVIDIA-GeForce-GTX-285M
GPU,,AMD,Radeon  530,323,6.47,2755,https://gpu.userbenchmark.com/SpeedTest/375394/Radeon-TM-530
GPU,,AMD,HD 7730,324,6.41,2843,https://gpu.userbenchmark.com/SpeedTest/8038/AMD-Radeon-HD-7700
GPU,,AMD,Radeon HD 8570,325,6.4,3275,https://gpu.userbenchmark.com/SpeedTest/9843/AMD-Radeon-HD-8570
GPU,,Nvidia,GeForce GTX 280M,326,6.4,151,https://gpu.userbenchmark.com/SpeedTest/13363/NVIDIA-GeForce-GTX-280M
GPU,,AMD,FirePro V4900,327,6.38,1851,https://gpu.userbenchmark.com/AMD-FirePro-V4900/Rating/2843
GPU,,Nvidia,MX110,328,6.33,4990,https://gpu.userbenchmark.com/SpeedTest/499472/NVIDIA-GeForce-MX110
GPU,,Intel,Iris Pro HD 6100 (Mobile),329,6.31,5051,https://gpu.userbenchmark.com/SpeedTest/25925/IntelR-IrisTM-Pro-Graphics-6100
GPU,,Nvidia,GeForce 8800 Ultra,330,6.23,116,https://gpu.userbenchmark.com/SpeedTest/14944/NVIDIA-GeForce-8800-Ultra
GPU,,AMD,FirePro V5900 (FireGL V),331,6.2,1375,https://gpu.userbenchmark.com/SpeedTest/10203/AMD-FirePro-V5900-FireGL-V
GPU,,Nvidia,GeForce 8800 GT,332,6.16,5384,https://gpu.userbenchmark.com/SpeedTest/7722/NVIDIA-GeForce-8800-GT
GPU,,Nvidia,Quadro 2000,333,6.14,13828,https://gpu.userbenchmark.com/SpeedTest/7708/NVIDIA-Quadro-2000
GPU,,Nvidia,GeForce GT 740M,334,6.09,15616,https://gpu.userbenchmark.com/SpeedTest/7671/NVIDIA-GeForce-GT-740M
GPU,,Nvidia,GeForce GT 635,335,5.98,3139,https://gpu.userbenchmark.com/SpeedTest/8246/NVIDIA-GeForce-GT-635
GPU,,Intel,HD 6000 (Mobile),336,5.93,4280,https://gpu.userbenchmark.com/SpeedTest/24946/IntelR-HD-Graphics-6000
GPU,,Nvidia,920MX,337,5.92,8389,https://gpu.userbenchmark.com/SpeedTest/167104/NVIDIA-GeForce-920MX
GPU,,Intel,UHD Graphics 730,338,5.91,1627,https://gpu.userbenchmark.com/SpeedTest/1500304/IntelR-UHD-Graphics-730
GPU,,AMD,Radeon HD 6670,339,5.89,28065,https://gpu.userbenchmark.com/SpeedTest/7738/AMD-Radeon-HD-6670
GPU,,Nvidia,Quadro K2000M,340,5.86,3856,https://gpu.userbenchmark.com/SpeedTest/8574/NVIDIA-Quadro-K2000M
GPU,,Nvidia,GeForce GT 545,341,5.79,2757,https://gpu.userbenchmark.com/SpeedTest/9908/NVIDIA-GeForce-GT-545
GPU,,Nvidia,GeForce 8800 GTX,342,5.74,1406,https://gpu.userbenchmark.com/SpeedTest/9271/NVIDIA-GeForce-8800-GTX
GPU,,Intel,UHD G1,343,5.73,46476,https://gpu.userbenchmark.com/SpeedTest/895409/IntelR-UHD-Graphics
GPU,,Nvidia,Quadro 3000M,344,5.68,2471,https://gpu.userbenchmark.com/SpeedTest/8172/NVIDIA-Quadro-3000M
GPU,,AMD,R7 240,345,5.61,46669,https://gpu.userbenchmark.com/SpeedTest/8608/AMD-Radeon-R7-200
GPU,,Nvidia,Quadro K1100M,346,5.6,4565,https://gpu.userbenchmark.com/SpeedTest/10244/NVIDIA-Quadro-K1100M
GPU,,Nvidia,Quadro FX 3700M,347,5.6,366,https://gpu.userbenchmark.com/SpeedTest/10184/NVIDIA-Quadro-FX-3700M
